granted/vbn,0.001576152132945006
child/nn,0.0013714540694126371
welfare/nn,0.0002952891537012855
services/nns,0.0022687260649400147
foster/jj,3.124267749746153e-05
homes/nns,0.0011071383196907274
This/dt,0.13118231550742437
one/cd,0.17718410477749666
major/jj,0.003421073185972038
items/nns,0.0012886364048859285
general/jj,0.004514566898383192
assistance/nn,0.0005380824578556757
program/nn,0.0023819991731903697
but/cc,0.07551523832259091
has/hvz,0.9954788327168105
seen/vbn,0.009456912797670036
fit/jj,0.00012497070998984612
distribute/vb,0.0001780785326328911
through/in,0.007284070451396667
all/abn,0.845514950166113
counties/nns,0.0005626440641051237
state/nn,0.003405668239354826
with/in,0.05801538116926753
exception/nn,0.000262479247734476
receives/vbz,0.002712600027126
none/pn,0.03575592693354061
money/nn,0.0016929911478873701
jurors/nns,7.259923407808047e-05
they/ppss,0.20076800463700914
realize/vb,0.0020479031252782476
proportionate/jj,0.0001405920487385769
distribution/nn,0.0005052725518888663
might/md,0.05285174161370767
our/pp$,0.06756756756756757
less/ql,0.020721236405266172
populous/jj,7.810669374365383e-05
Nevertheless/rb,0.0011518209741114523
we/ppss,0.14171859150847704
feel/vb,0.005965630843201852
future/nn,0.0008661815175237707
receive/vb,0.002255661413349954
some/dti,0.4741526874358096
portion/nn,0.0004068428339884378
available/jj,0.0037491212996953838
Failure/nn,2.62479247734476e-05
do/do,0.9260901699926091
will/md,0.1687716193387499
continue/vb,0.0031163743210755944
place/vb,0.0015730270382572048
disproportionate/jj,3.124267749746153e-05
burden/nn,0.0002821651913145617
taxpayers/nns,0.0003629961703904024
UNK/nn$,0.18986486486486487
court/nn,0.0007415038748498947
under/in,0.005234907123953641
fire/nn,0.0010433550097445421
its/pp$,0.10532242769084875
appointment/nn,0.0001706115110274094
guardians/nns,7.259923407808047e-05
administrators/nns,9.07490425976006e-05
awarding/nn,6.5619811933619e-06
fees/nns,0.0004718950215075231
compensation/nn,0.0001115536802871523
UNK/nns-hl,0.10837438423645321
protected/vbn-hl,0.0072992700729927005
found/vbd,0.010241907746398136
incorporated/vbn,0.00034264176803152307
into/in,0.01472576885105818
operating/vbg,0.004471022187447605
procedures/nns,0.001070838702651687
recommendations/nns,0.0003811459789099225
previous/jj,0.0011559790674060767
Bar/nn-tl,0.0007478312892611427
Association/nn-tl,0.006356565958719713
interim/nn,3.28099059668095e-05
citizens/nns,0.0013975352560030492
committee/nn,0.000524958495468952
These/dts,0.14127310061601642
actions/nns,0.001216037170807848
serve/vb,0.003057014810197964
protect/vb,0.0010091116849197162
fact/nn,0.002926643612239407
effect/nn,0.0012927102950922942
court's/nn$,0.0013513513513513514
wards/nns,3.629961703904024e-05
from/in,0.03473622207289048
undue/jj,0.00020307740373349997
costs/nns,0.002758770894967058
appointed/vbn,0.0011649820113071782
elected/vbn,0.0009936611272914168
servants/nns,0.00039929578742944265
UNK/jj,0.06095446379754745
criticisms/nns,0.00019964789371472132
UNK/in,0.00021570140288873957
new/jj,0.016183706943685074
multi-million-dollar/jj,3.124267749746153e-05
airport/nn,7.21817931269809e-05
when/wrb,0.38611665557773345
management/nn,0.0005577684014357615
takes/vbz,0.011528550115285502
Jan./np,0.00046409096182851837
1/cd,0.024259562434886143
that/wps,0.41743119266055045
eliminate/vb,0.0007419938859703796
political/jj,0.003967820042177614
influences/nns,0.0001814980851952012
not/*,0.959157071475125
elaborate/vb,0.0001780785326328911
added/vbd,0.0030955019681277946
there/ex,0.6247689463955638
periodic/jj,0.00012497070998984612
surveillance/nn,3.93718871601714e-05
pricing/vbg,0.0002794388867154753
concessionaires/nns,0.00010889885111712071
purpose/nn,0.0009514872730374754
keeping/vbg,0.0030179399765271333
prices/nns,0.0011071383196907274
reasonable/jj,0.000999765679918769
Ask/vb-hl,0.008
jail/nn-hl,0.0006802721088435374
deputies/nns-hl,0.0016420361247947454
On/in,0.0027211561595194837
matters/nns,0.001070838702651687
:/:,1.0
(/(,0.9995583038869258
)/),0.9995600527936648
Four/cd,0.0016371483851763656
additional/jj,0.0016558619073654612
deputies/nns,0.00021779770223424142
employed/vbn,0.001473359602535549
Jail/nn-tl,0.0002991325157044571
doctor/nn,0.0005708923638224853
medical/jj,0.0018276966336014996
intern/nn,1.31239623867238e-05
night/nn,0.002611668514958036
weekend/nn,0.00017717349222077128
duty/nn,0.0003805949092149902
jail/nn,0.0001049916990937904
2/cd,0.017487721387111178
work/vb,0.005312676223547918
officials/nns,0.0010163892770931266
pass/vb,0.0018698245926453566
legislation/nn,0.0002887271725079236
permit/vb,0.001929184103522987
establishment/nn,0.0003412230220548188
fair/jj,0.0009529016636725768
equitable/jj,0.00017183472623603842
pension/nn,7.87437743203428e-05
plan/nn,0.0010761649157113515
employes/nns,0.00027224712779280177
praised/vbd,0.0003057285894447205
operation/nn,0.0006824460441096376
Police/nns-tl,0.005840071877807727
Tax/nn-tl,0.0006730481603350284
UNK/nn$-tl,0.23822714681440443
Office/nn-tl,0.002991325157044571
prison/nn,0.000262479247734476
farms/nns,0.0002903969363123219
Grady/np-tl,0.00099601593625498
Hospital/nn-tl,0.002467843254561771
Health/nn-tl,0.0011965300628178283
Mayor/nn-tl,0.0021687107388573138
William/np,0.004205824341570948
B./np,0.0019143752175426383
Hartsfield/np,0.000145028425571412
filed/vbd,0.00045859288416708066
suit/nn,0.000262479247734476
divorce/nn,0.0001509255674473237
his/pp$,0.38039355144618303
wife/nn,0.0014895697308931512
Pearl/np,5.8011370228564796e-05
Williams/np,0.0009281819236570367
His/pp$,0.031294452347083924
petition/nn,9.18677367070666e-05
charged/vbd,0.000649673252570031
mental/jj,0.0006404748886979614
cruelty/nn,8.53057555137047e-05
couple/nn,0.0007939997243967898
married/vbn,0.0027753983210553365
Aug./np,0.0003480682213713888
1913/cd,0.0008929900282780176
They/ppss,0.06129546442544559
son/nn,0.0009121153858773041
Berry/np,0.0001740341106856944
daughter/nn,0.000459338683535333
Mrs./np,0.015431024480798236
J./np,0.003393665158371041
M./np,0.001740341106856944
Griffin/np,0.00011602274045712959
Attorneys/nns,3.629961703904024e-05
mayor/nn,5.24958495468952e-05
property/nn,0.0009711732166175612
settlement/nn,0.0001640495298340475
agreed/vbn,0.0009936611272914168
upon/rb,0.0012066695919262834
listed/vbd,0.0004203768104864906
mayor's/nn$,0.0033783783783783786
occupation/nn,0.0001509255674473237
attorney/nn,0.0001706115110274094
age/nn,0.0013911400129927227
71/cd,0.000744158356898348
wife's/nn$,0.00945945945945946
74/cd,0.0004464950141390088
birth/nn,0.00030841311608800927
Opelika/np,5.8011370228564796e-05
Ala./np,0.0001740341106856944
lived/vbn,0.0014048312489292445
together/rb,0.007102896007020623
man/nn,0.007506906485206013
more/ap,0.09840369670237345
than/in,0.004114919070492878
year/nn,0.004206229944944978
home/nr,0.1922094508301405
UNK/cd,0.058862926030659325
E./np,0.002407471864485439
Pelham/np,0.000145028425571412
Rd./nn-tl,0.0002243493867783428
Aj/nn,0.0006955700064963613
Henry/np,0.002320454809142592
L./np,0.001537301311056967
Bowden/np,5.8011370228564796e-05
listed/vbn,0.0010621894808977214
brief/jj,0.0009529016636725768
interlude/nn,2.62479247734476e-05
since/in,0.001227838754905133
1937/cd,0.000744158356898348
career/nn,0.0004396527399552473
goes/vbz,0.012071070120710702
back/rb,0.0197729267222466
council/nn,0.00017717349222077128
1923/cd,0.0005209108498288436
present/jj,0.0034366945247207687
office/nn,0.0014042639753794465
UNK/vbz,0.055608300556083005
He/pps,0.1632608338355339
succeeded/vbn,0.0005139626520472845
who/wps,0.5583588175331294
became/vbd,0.009362938051744563
candidate/nn,0.0002231073605743046
Sept./np,0.0009861932938856016
13/cd,0.0028278017562137223
after/cs,0.012193469719550196
announced/vbd,0.002025451905071273
he/pps,0.3594477620117241
would/md,0.21510739280830182
run/vb,0.0036209301635354526
reelection/nn,1.31239623867238e-05
Georgia/np,0.0008991762385427544
Republicans/nps,0.02196078431372549
getting/vbg,0.00871849326552283
strong/jj,0.0029836757010075765
encouragement/nn,9.18677367070666e-05
enter/vb,0.0023150209242275843
1962/cd,0.002604554249144218
governor's/nn$,0.006081081081081081
race/nn,0.0006168262321760185
top/jjs,0.18662952646239556
official/nn,0.000131239623867238
Wednesday/nr,0.02234993614303959
Robert/np,0.0023494604942568744
Snodgrass/np,5.8011370228564796e-05
GOP/nn,7.87437743203428e-05
chairman/nn,0.0003149750972813712
meeting/nn,0.0008005617055901518
held/vbn,0.004454342984409799
Tuesday/nr,0.03384418901660281
Blue/jj-tl,0.0102364123811845
Ridge/nn-tl,0.0004486987735566856
brought/vbd,0.005082737799518478
enthusiastic/jj,0.00037491212996953836
responses/nns,0.0004900448300270432
audience/nn,0.0007546278372366185
Party/nn-tl,0.0014208794495961712
Chairman/nn-tl,0.0014208794495961712
James/np,0.0026685230305139806
W./np,0.0022914491240283094
enthusiasm/nn,0.0001837354734141332
picking/vbg,0.0007265411054602358
up/rp,0.2819104676318855
rally/nn,3.28099059668095e-05
8/cd,0.005878851019496949
Savannah/np,0.00023204548091425919
newly/rb,0.0007130320315928038
Texas/np,0.0012762501450284255
Sen./nn-tl,0.002243493867783428
John/np,0.008788722589627568
featured/vbn,0.00017132088401576153
speaker/nn,0.0001443635862539618
In/in,0.014568140902793333
warned/vbn,0.0002741134144252184
entering/vbg,0.0013413066562342816
governor/nn,0.00026904122892783787
force/vb,0.0007123141305315644
it/ppo,0.2572220731598247
petitions/nns,0.00010889885111712071
out/rp,0.2689299384256948
voting/vbg,0.0011736433242049964
precincts/nns,9.07490425976006e-05
obtain/vb,0.0012465497284302378
signatures/nns,9.07490425976006e-05
registered/vbn,0.0005139626520472845
Despite/in,0.00031525589652969626
warning/vbg,0.0014530822109204717
unanimous/jj,7.810669374365383e-05
vote/nn,0.0003149750972813712
according/in,0.000821324572537893
attended/vbd,0.0009171857683341613
When/wrb,0.12840984697272123
crowd/nn,0.000328099059668095
asked/vbn,0.0029809833818742505
whether/cs,0.011651537732014633
wanted/vbd,0.007796079030840371
wait/vb,0.0019885436144006174
make/vb,0.022705012910693614
voted/vbd,0.0008407536209729812
no/rb,0.0018374286967968408
--/--,1.0
were/bed,0.9981718464351006
dissents/nns,3.629961703904024e-05
largest/jjt,0.0527363184079602
hurdle/nn,1.31239623867238e-05
face/vb,0.0015136675273795745
says/vbz,0.026176590261765904
before/cs,0.018154721582441403
making/vbg,0.01291007656625496
first/od,0.4883600620796689
alternative/jj,0.0001405920487385769
courses/nns,0.001052688894132167
must/md,0.07996138685544205
taken/vbn,0.009559705328079492
Five/cd,0.0016371483851763656
per/in,0.003061300679459419
cent/nn,0.0010171070849710946
each/dt,0.08462654906776823
county/nn,0.0004462147211486092
sign/vb,0.0005342355978986733
requesting/vbg,0.00044710221874476053
allowed/vbn,0.0021929073154017473
names/nns,0.0015790333411982503
candidates/nns,0.0006896927237417645
ballot/nn,7.87437743203428e-05
hold/vb,0.00406612649511768
unit/nn,0.0006168262321760185
system/nn,0.002572296627797865
party/nn,0.001240214445545399
opposes/vbz,0.0002712600027126
platform/nn,0.000459338683535333
Sam/np,0.0022044320686854624
Caldwell/np,8.70170553428472e-05
Highway/nn-tl,0.0005982650314089142
public/jj,0.0041396547684136534
relations/nns,0.0016697823837958509
director/nn,0.0004987105706955044
resigned/vbd,0.0002675125157641304
Lt./nn-tl,0.0005982650314089142
Gov./nn-tl,0.0014208794495961712
Garland/np,0.00023204548091425919
Byrd's/np$,0.0011695906432748538
campaign/nn,0.0004921485895021425
Caldwell's/np$,0.0007797270955165692
resignation/nn,4.59338683535333e-05
expected/vbn,0.005242419050882303
time/nn,0.010151384906130859
Rob/np,0.0004930966469428008
assistant/nn,0.00011811566148051419
three/cd,0.041003125465098975
years/nns,0.017042670199829392
gubernatorial/jj,0.00010934937124111536
starts/vbz,0.0028482300284823005
become/vb,0.006974742528121568
coordinator/nn,3.28099059668095e-05
Byrd/np,0.0002610511660285416
Georgia/np-tl,0.0034860557768924302
wind/vb,0.0002077582880717063
1961/cd,0.009897306146748028
session/nn,0.0005052725518888663
Monday/nr,0.04342273307790549
head/vb,0.0003858368207045974
where/wrb,0.18762475049900199
highway/nn,0.0002099833981875808
bond/nn,0.0002756032101211998
approved/vbd,0.0004203768104864906
shortly/rb,0.0006856077226853883
Before/in,0.0001825165716750873
adjournment/nn,2.62479247734476e-05
afternoon/nn,0.0006890080253029995
Senate/nn-tl,0.004262638348788514
approve/vb,0.0004155165761434126
study/nn,0.00131239623867238
allotted/vbn,0.0002741134144252184
rural/jj,0.0007185815824416153
urban/jj,0.0006404748886979614
areas/nns,0.004228905385048188
determine/vb,0.002730537500370997
what/wdt,0.2569055786243004
adjustments/nns,0.000308546744831842
made/vbn,0.02230597909885215
Vandiver/np,0.0001740341106856944
traditional/jj,0.001202843083652269
visit/nn,0.0003871568904083521
chambers/nns,0.00014519846815616095
toward/in,0.0031442627574935498
likely/rb,0.0006856077226853883
mention/vb,0.0009794319294809011
$100/nns,0.00021779770223424142
million/cd,0.015180830480726298
issue/nn,0.0008464955739436851
approved/vbn,0.0008908685968819599
earlier/rbr,0.05668358714043993
priority/nn,0.00011811566148051419
item/nn,0.0003609089656349045
Construction/nn-hl,0.0006802721088435374
bonds/nns-hl,0.0016420361247947454
Meanwhile/rb,0.0006033347959631417
learned/vbn,0.0019873222545828337
very/ql,0.077389811104751
near/rb,0.0005210618692408952
being/beg,0.9664723032069971
ready/jj,0.002186987424822307
issue/vb,0.0004155165761434126
$30/nns,3.629961703904024e-05
worth/nn,0.000131239623867238
reconstruction/nn,5.24958495468952e-05
bonds/nns,0.0008348911918979254
go/vb,0.017659454486095034
courts/nns,0.0007985915748588853
friendly/jj,0.0009216589861751152
test/nn,0.0006102642509826567
test/vb,0.0005045558424598581
validity/nn,9.842971790042849e-05
act/nn,0.0006037022697892948
then/rb,0.027479157525230363
sales/nns,0.0022142766393814547
begin/vb,0.0024337399459828453
contracts/nns,0.00032669655335136214
let/vbn,0.0001370567072126092
repair/nn,9.842971790042849e-05
work/nn,0.003746891261409645
most/ql,0.07326846021751574
heavily/rb,0.0014534883720930232
traveled/vbn,0.00030837759122837076
highways/nns,0.00025409731927328164
A/at,0.011423146418399534
source/nn,0.000590578307402571
there/rb,0.014288064940763493
$3/nns,3.629961703904024e-05
$4/nns,9.07490425976006e-05
Rural/jj-tl,0.0017060687301974165
Roads/nns-tl,0.0013477088948787063
Authority/nn-tl,0.0007478312892611427
road/nn,0.0011680326524184182
construction/nn,0.0005708923638224853
A/at-hl,0.060240963855421686
revolving/vbg-hl,0.00684931506849315
fund/nn-hl,0.0006802721088435374
department/nn,0.0004002808527950759
apparently/rb,0.0028247038174638
intends/vbz,0.0008137800081378001
revolving/vbg,0.0002794388867154753
fund/nn,0.00026904122892783787
issued/vbn,0.001027925304094569
every/at,0.004430424973713492
old/jj,0.008872920409279075
ones/nns,0.0020509283627057734
paid/vbn,0.0032208326194963165
off/rp,0.07904809452487935
tax/nn,0.001181156614805142
authorities/nns,0.0006533931067027243
opened/vbd,0.003592310925975465
1958/cd,0.006771841047774967
battle/nn,0.0004921485895021425
against/in,0.005093871591295619
issuance/nn,4.59338683535333e-05
$50/nns,0.00010889885111712071
roads/nns,0.0009619398515345664
proposed/vbn,0.0020901147849922905
Marvin/np,0.0002610511660285416
told/vbd,0.010929797072648757
The/at-tl,0.6058981233243967
Constitution/nn-tl,0.0026174095124139995
however/wrb,0.020403637170104235
consulted/vbn,0.00034264176803152307
yet/rb,0.006115620886353664
about/in,0.01022092801380489
plans/nns,0.0016879321923153712
Rep./nn-tl,0.0009721806760394855
D./np,0.0018273581621997912
offer/vb,0.0019885436144006174
resolution/nn,0.00039371887160171397
House/nn-tl,0.013909661980257254
rescind/vb,5.9359510877630366e-05
body's/nn$,0.002027027027027027
action/nn,0.0018767266213015033
itself/ppl,0.24655312246553124
$10/nns,0.00012704865963664082
day/nn,0.004088114283464463
increase/nn,0.0007349418936565328
expense/nn,0.000328099059668095
allowances/nns,0.0004174455959489627
Sunday/nr,0.05938697318007663
research/nn,0.0008333716115569613
done/vbn,0.010656158985780366
quickie/nn,1.31239623867238e-05
can/md,0.13876598825516853
repealed/vbn,0.00010279253040945692
outright/rb,0.00010969723562966213
notice/nn,0.0001902974546074951
first/rb,0.008090171127687583
given/vbn,0.012712009593969505
reconsideration/nn,2.62479247734476e-05
sought/vbn,0.0006510193592598938
While/cs,0.005419319875355643
emphasizing/vbg,0.00022355110937238027
technical/jj,0.0017964539561040381
details/nns,0.0010345390856126469
fully/rb,0.0017825800789820097
worked/vbn,0.0017817371937639199
seek/vb,0.0020479031252782476
set/vb,0.002611818478615736
aside/rb,0.0015631856077226855
privilege/nn,0.00011811566148051419
similar/jj,0.002265094118565961
passed/vbd,0.003477662704933695
As/in,0.0002074051950853265
word/nn,0.0016995531290807321
offered/vbn,0.0013705670721260923
pointed/vbd,0.0018343715366683226
last/ap,0.06028145347616047
November/np,0.0021464206984568974
rejected/vbd,0.00045859288416708066
constitutional/jj,0.00037491212996953836
amendment/nn,0.0001115536802871523
allow/vb,0.0020775828807170628
vote/vb,0.0007716736414091948
pay/nn,0.0002493552853477522
raises/nns,5.4449425558560355e-05
future/jj,0.0012653284386471922
sessions/nns,0.00045374521298800297
veteran/jj,0.00012497070998984612
Jackson/np-tl,0.00049800796812749
legislator/nn,4.59338683535333e-05
ask/vb,0.003413171875463746
back/vb,0.0007419938859703796
aid/nn,0.0006627601005295519
education/nn,0.0011220987840648848
something/pn,0.16323357947920716
consistently/rb,0.0005210618692408952
opposed/vbn,0.0010964536577008736
past/nn,0.0006430741569494662
Barber/np,0.00011602274045712959
Commerce/nn-tl,0.002991325157044571
asking/vbg,0.003744481081987369
endorse/vb,0.0001780785326328911
increased/vbn,0.003494946033921535
support/nn,0.0008005617055901518
provided/vbn,0.003392153503512078
expended/vbn,0.00034264176803152307
13th/od,0.0031039834454216243
members/nns,0.005626440641051237
congressional/jj,0.00020307740373349997
delegation/nn,7.21817931269809e-05
Washington/np,0.004727926673628031
like/vb,0.006232748642151189
see/vb,0.02157718220401864
passed/vbn,0.002261435669008052
But/cc,0.03636508315429299
congressmen/nns,0.00014519846815616095
specifically/rb,0.0009598508117595436
asked/vbd,0.011235525662093477
him/ppo,0.23003309185224935
tossed/vbd,0.0008407536209729812
hopper/nn,1.31239623867238e-05
formally/rb,0.00046621325142606404
read/vbn,0.001576152132945006
event/nn,0.0005315204766623138
Congress/np,0.0036547163243995824
does/doz,0.9186295503211992
Board/nn-tl,0.004935686509123542
Education/nn-tl,0.0026921926413401138
directed/vbn,0.001918793900976529
give/vb,0.011189267800433325
teacher/nn,0.0005052725518888663
Colquitt/np-hl,0.0019342359767891683
After/in,0.0012942084173324373
long/jj,0.008044989455596344
hot/jj,0.0018433179723502304
controversy/nn,0.0001706115110274094
Miller/np-tl,0.00049800796812749
school/nn,0.002683850308085017
superintendent/nn,8.53057555137047e-05
policeman/nn,0.00011811566148051419
put/vbd,0.004968089578476708
coolest/jjt,0.0029850746268656717
I/ppss,0.37161280973771915
ever/rb,0.008967749012724879
saw/vbd,0.012878816830358849
Harry/np,0.0009861932938856016
Davis/np,0.0007541478129713424
agriculture/nn,7.87437743203428e-05
defeated/vbd,0.00019108036840295028
Felix/np,0.000870170553428472
Bush/np,0.00011602274045712959
principal/nn,0.0001246776426738761
Democratic/jj-tl,0.015842066780404583
received/vbd,0.002484044789238354
votes/nns,0.000308546744831842
Saturday's/nr$,0.045454545454545456
got/vbd,0.012764168609317079
Ordinary/nn-tl,0.00014956625785222854
Carey/np,0.00011602274045712959
armed/vbn,0.0010621894808977214
pistol/nn,0.00017717349222077128
stood/vbd,0.007566782588756831
polls/nns,0.00016334827667568107
insure/vb,0.0007123141305315644
order/nn,0.0022441975681297697
UNK/jjt,0.08756218905472637
Colquitt/np-tl,0.000249003984063745
Tom/np,0.0017983524770855087
Being/beg,0.026239067055393587
just/rb,0.018401711276875822
like/cs,0.04335455900284514
church/nn,0.0014567598249263418
didn't/dod*,0.9776119402985075
smell/vb,0.00026711779894933663
drop/nn,0.0001574875486406856
liquor/nn,0.0002756032101211998
bit/nn,0.0006102642509826567
trouble/nn,0.0008333716115569613
leading/vbg,0.0036327055273011792
so/ql,0.10188895248998282
quiet/jj,0.0009685230024213075
marked/vbn,0.002364228199417509
anonymous/jj,0.00026556275872842303
midnight/nn,0.0001509255674473237
phone/nn,0.00030841311608800927
calls/nns,0.00039929578742944265
veiled/vbn,0.00020558506081891383
threats/nns,0.00025409731927328164
violence/nn,0.0002821651913145617
former/ap,0.013442554085276202
George/np,0.0034226708434853233
P./np,0.0010732103492284487
shot/vbd,0.000687889326250621
himself/ppl,0.48337388483373883
death/nn,0.0017192390726608177
March/np,0.0024364775495997215
18/cd,0.0034231284417324008
four/cd,0.02418514659919631
days/nns,0.006824328003339565
post/nn,0.0003609089656349045
dispute/nn,0.00019685943580085698
board/nn,0.0010761649157113515
During/in,0.0010868032222471108
reportedly/rb,0.0002468187801667398
telephone/nn,0.0004134048151817997
too/rb,0.007761079420798596
subjected/vbn,0.0007538118896693507
soon/rb,0.004826678367705134
scheduled/vbd,7.643214736118012e-05
Many/ap,0.010291955471539592
local/jj,0.004170897445911114
feared/vbd,0.00038216073680590057
permit/nn,6.5619811933619e-05
carry/vb,0.002611818478615736
gun/nn,0.0006430741569494662
promised/vbd,0.0009936179156953414
Sheriff/nn-tl,0.00037391564463057136
ordinary/nn,6.5619811933619e-06
made/vbd,0.017808690335154965
good/jj,0.010778723736624229
promise/nn,0.00023623132296102839
Everything/pn,0.008938981733385153
went/vbd,0.01933733328237857
real/ql,0.0017172295363480253
smooth/jj,0.0005623681949543076
sheriff/nn,9.842971790042849e-05
There/ex,0.37430683918669133
wasn't/bedz*,0.9545454545454546
Austin/np-hl,0.01160541586073501
,/,-hl,1.0
Texas/np-hl,0.015473887814313346
Committee/nn,1.31239623867238e-05
approval/nn,0.0003346610408614569
